ANO_EJE,NIVEL_GOBIERNO,NIVEL_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,PROGRAMA_PPTO,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA,ACTIVIDAD_ACCION_OBRA_NOMBRE,FUNCION,FUNCION_NOMBRE,DIVISION_FUNCIONAL,DIVISION_FUNCIONAL_NOMBRE,GRUPO_FUNCIONAL,GRUPO_FUNCIONAL_NOMBRE,SEC_FUNC,META,FINALIDAD,META_NOMBRE,DEPARTAMENTO_META,DEPARTAMENTO_META_NOMBRE,FUENTE_FINANCIAMIENTO,FUENTE_FINANCIAMIENTO_NOMBRE,RUBRO,RUBRO_NOMBRE,TIPO_RECURSO,TIPO_RECURSO_NOMBRE,CATEGORIA_GASTO,CATEGORIA_GASTO_NOMBRE,TIPO_TRANSACCION,TIPO_TRANSACCION_NOMBRE,GENERICA,GENERICA_NOMBRE,SUBGENERICA,SUBGENERICA_NOMBRE,SUBGENERICA_DET,SUBGENERICA_DET_NOMBRE,ESPECIFICA,ESPECIFICA_NOMBRE,ESPECIFICA_DET,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO_ANUAL,MONTO_COMPROMETIDO_ANUAL,MONTO_DEVENGADO_ENERO,MONTO_DEVENGADO_FEBRERO,MONTO_DEVENGADO_MARZO,MONTO_DEVENGADO_ABRIL,MONTO_DEVENGADO_MAYO,MONTO_DEVENGADO_JUNIO,MONTO_DEVENGADO_JULIO,MONTO_DEVENGADO_AGOSTO,MONTO_DEVENGADO_SEPTIEMBRE,MONTO_DEVENGADO_OCTUBRE,MONTO_DEVENGADO_NOVIEMBRE,MONTO_DEVENGADO_DICIEMBRE,MONTO_DEVENGADO_ANUAL,MONTO_GIRADO_ANUAL
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2675696,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL PARA ADULTOS MAYORES DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES DISTRITO DE PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,183,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,08,CUSCO,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,3,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",1,ADQUISICION DE VEHICULOS,1,ADQUISICION DE VEHICULOS,1,PARA TRANSPORTE TERRESTRE,0,264566,264565.92,264565.92,0,0,0,0,0,0,0,0,0,0,264565.92,0,264565.92,264565.92
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2675696,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL PARA ADULTOS MAYORES DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES DISTRITO DE PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,183,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,08,CUSCO,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,8,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,1,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,3,ELABORACION DE EXPEDIENTES TECNICOS,1,ELABORACION DE EXPEDIENTES TECNICOS,0,3000,3000,3000,0,0,0,900,0,0,0,0,0,0,2100,0,3000,3000
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2676268,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL MIXTO SAN MIGUEL DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES EN EL CENTRO POBLADO SAN MIGUEL, DISTRITO DE SAN MIGUEL, PROVINCIA LIMA, DEPARTAMENTO LIMA",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,182,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,8,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,1,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,3,ELABORACION DE EXPEDIENTES TECNICOS,1,ELABORACION DE EXPEDIENTES TECNICOS,0,3000,3000,3000,0,0,0,900,0,0,0,150,0,0,1950,0,3000,3000
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2676268,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL MIXTO SAN MIGUEL DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES EN EL CENTRO POBLADO SAN MIGUEL, DISTRITO DE SAN MIGUEL, PROVINCIA LIMA, DEPARTAMENTO LIMA",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,182,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,3,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",1,ADQUISICION DE VEHICULOS,1,ADQUISICION DE VEHICULOS,1,PARA TRANSPORTE TERRESTRE,0,264566,264565.92,264565.92,0,0,0,0,0,0,0,0,0,0,264565.92,0,264565.92,264565.92
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2676306,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL VIRGEN DEL CARMEN DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES EN EL CENTRO POBLADO SAN MIGUEL, DISTRITO DE SAN MIGUEL, PROVINCIA LIMA, DEPARTAMENTO LIMA",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,181,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,3,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",1,ADQUISICION DE VEHICULOS,1,ADQUISICION DE VEHICULOS,1,PARA TRANSPORTE TERRESTRE,0,264567,264565.92,264565.92,0,0,0,0,0,0,0,0,0,0,264565.92,0,264565.92,264565.92
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,PROYECTO,2676306,"ADQUISICION DE VEHICULO; EN EL(LA) CENTRO DE ATENCION RESIDENCIAL VIRGEN DEL CARMEN DEL MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES EN EL CENTRO POBLADO SAN MIGUEL, DISTRITO DE SAN MIGUEL, PROVINCIA LIMA, DEPARTAMENTO LIMA",6000007,ADQUISICION DE VEHICULOS,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,181,00001,0167421,PERSONAS ADULTAS MAYORES EN SITUACION DE RIESGO ATENDIDAS EN CENTROS DE ATENCION RESIDENCIAL,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,6,GASTOS DE CAPITAL,2,GASTOS PRESUPUESTARIOS,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,8,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,1,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,3,ELABORACION DE EXPEDIENTES TECNICOS,1,ELABORACION DE EXPEDIENTES TECNICOS,0,3000,3000,3000,0,0,0,900,0,0,0,2100,0,0,0,0,3000,3000
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,ACTIVIDAD,3000001,ACCIONES COMUNES,5000276,GESTION DEL PROGRAMA,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,90,00002,0047173,GESTION DEL PROGRAMA,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTOS CORRIENTES,2,GASTOS PRESUPUESTARIOS,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,6,REPUESTOS Y ACCESORIOS,1,REPUESTOS Y ACCESORIOS,1,DE VEHICULOS,0,546,546,546,0,0,0,0,0,0,0,0,0,0,0,546,546,546
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,ACTIVIDAD,3000001,ACCIONES COMUNES,5000276,GESTION DEL PROGRAMA,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,89,00001,0047173,GESTION DEL PROGRAMA,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTOS CORRIENTES,2,GASTOS PRESUPUESTARIOS,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,1,VIAJES,2,VIAJES DOMESTICOS,2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,0,1909,1909,1909,0,0,0,949,0,0,0,0,0,0,0,0,949,949
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,ACTIVIDAD,3000001,ACCIONES COMUNES,5000276,GESTION DEL PROGRAMA,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,90,00002,0047173,GESTION DEL PROGRAMA,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTOS CORRIENTES,2,GASTOS PRESUPUESTARIOS,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,6,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",4,SERVICIOS DE SALUD,1,GASTOS POR PRESTACIONES DE SALUD,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50,50,50
2025,E,GOBIERNO NACIONAL,39,MUJER Y POBLACIONES VULNERABLES,039,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,1087,001,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADM. NIVEL CENTRAL,15,LIMA,01,LIMA,01,LIMA,0142,ACCESO DE PERSONAS ADULTAS MAYORES A SERVICIOS ESPECIALIZADOS,ACTIVIDAD,3000001,ACCIONES COMUNES,5000276,GESTION DEL PROGRAMA,23,PROTECCION SOCIAL,051,ASISTENCIA SOCIAL,0115,PROTECCION DE POBLACIONES EN RIESGO,90,00002,0047173,GESTION DEL PROGRAMA,15,LIMA,1,RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTOS CORRIENTES,2,GASTOS PRESUPUESTARIOS,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,5,SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO,0,1700,1700,1700,0,62,48,0,45,54,0,0,0,0,0,708.5,917.5,917.5
